"N","Time","avg(X)","avg(Y)","avg(Z)","avg(omega)","avg(psi)","avg(vx)","avg(vy)","max(X)","max(Y)","max(Z)","max(omega)","max(psi)","max(vx)","max(vy)","med(X)","med(Y)","med(Z)","med(omega)","med(psi)","med(vx)","med(vy)","min(X)","min(Y)","min(Z)","min(omega)","min(psi)","min(vx)","min(vy)","q1(X)","q1(Y)","q1(Z)","q1(omega)","q1(psi)","q1(vx)","q1(vy)","q3(X)","q3(Y)","q3(Z)","q3(omega)","q3(psi)","q3(vx)","q3(vy)","std(X)","std(Y)","std(Z)","std(omega)","std(psi)","std(vx)","std(vy)","vtkValidPointMask"
1568,58,0.50022,0.49938,0,-1.0306,-0.012856,0.012138,-0.00036046,1,1,0,27.048,7.9365e-07,1,0.38625,0.50286,0.5,0,0.022082,-0.0062379,-0.024071,0,0,0,0,-53.437,-0.054707,-0.18177,-0.37834,0.24477,0.24909,0,-0.057954,-0.02064,-0.059447,-0.0186,0.74982,0.75013,0,0.11702,-0.00090031,-0.0038783,0.018033,0.29464,0.29443,0,4.5187,0.01494,0.20383,0.069619,1
1568,59,0.50022,0.49938,0,-1.0301,-0.01293,0.012139,-0.00036283,1,1,0,27.045,7.914e-07,1,0.38636,0.50286,0.5,0,0.022629,-0.0062709,-0.024118,0,0,0,0,-53.441,-0.054947,-0.1814,-0.37889,0.24477,0.24909,0,-0.059692,-0.02079,-0.059919,-0.018712,0.74982,0.75013,0,0.11825,-0.00090158,-0.0037945,0.01824,0.29464,0.29443,0,4.5144,0.015026,0.20416,0.069975,1
1568,60,0.50022,0.49938,0,-1.0297,-0.013002,0.012139,-0.00036517,1,1,0,27.041,7.8915e-07,1,0.38647,0.50286,0.5,0,0.022909,-0.0063035,-0.024144,0,0,0,0,-53.444,-0.055183,-0.18102,-0.37943,0.24477,0.24909,0,-0.05978,-0.020937,-0.060196,-0.018798,0.74982,0.75013,0,0.12046,-0.0009028,-0.0037983,0.018414,0.29464,0.29443,0,4.5103,0.015111,0.20449,0.070325,1
1568,61,0.50022,0.49938,0,-1.0292,-0.013074,0.012139,-0.0003675,1,1,0,27.037,7.9265e-07,1,0.38658,0.50286,0.5,0,0.023234,-0.0063357,-0.024143,0,0,0,0,-53.447,-0.055413,-0.18062,-0.37994,0.24477,0.24909,0,-0.060547,-0.021026,-0.060666,-0.01883,0.74982,0.75013,0,0.12134,-0.00090398,-0.0037504,0.01852,0.29464,0.29443,0,4.5063,0.015195,0.20481,0.070672,1
1568,62,0.50022,0.49938,0,-1.0288,-0.013145,0.012139,-0.0003698,1,1,0,27.034,7.9759e-07,1,0.38668,0.50286,0.5,0,0.023454,-0.0063675,-0.02427,0,0,0,0,-53.451,-0.055639,-0.18021,-0.38044,0.24477,0.24909,0,-0.06208,-0.02112,-0.060885,-0.018887,0.74982,0.75013,0,0.12215,-0.00090512,-0.0037407,0.018624,0.29464,0.29443,0,4.5024,0.015278,0.20513,0.071014,1
1568,63,0.50022,0.49938,0,-1.0283,-0.013215,0.012139,-0.00037209,1,1,0,27.031,8.0235e-07,1,0.38678,0.50286,0.5,0,0.023796,-0.0063989,-0.024333,0,0,0,0,-53.454,-0.05586,-0.17978,-0.38091,0.24477,0.24909,0,-0.062774,-0.021199,-0.061347,-0.018919,0.74982,0.75013,0,0.12357,-0.00090621,-0.0037508,0.018767,0.29464,0.29443,0,4.4986,0.01536,0.20544,0.071352,1
1568,64,0.50022,0.49938,0,-1.0279,-0.013284,0.012139,-0.00037435,1,1,0,27.028,8.0694e-07,1,0.38687,0.50286,0.5,0,0.024293,-0.00643,-0.024471,0,0,0,0,-53.457,-0.056077,-0.17935,-0.38138,0.24477,0.24909,0,-0.063587,-0.02133,-0.061806,-0.018993,0.74982,0.75013,0,0.12486,-0.00090727,-0.0037609,0.018896,0.29464,0.29443,0,4.4949,0.015441,0.20575,0.071685,1
1568,65,0.50022,0.49938,0,-1.0275,-0.013353,0.012139,-0.0003766,1,1,0,27.025,8.1136e-07,1,0.38696,0.50286,0.5,0,0.024475,-0.0064607,-0.024607,0,0,0,0,-53.46,-0.056289,-0.1789,-0.38183,0.24477,0.24909,0,-0.064253,-0.021439,-0.061924,-0.01924,0.74982,0.75013,0,0.12616,-0.00090829,-0.0037708,0.019013,0.29464,0.29443,0,4.4913,0.015521,0.20605,0.072015,1
1568,66,0.50022,0.49938,0,-1.0271,-0.01342,0.012139,-0.00037883,1,1,0,27.022,8.1562e-07,1,0.38705,0.50286,0.5,0,0.024735,-0.006485,-0.024741,0,0,0,0,-53.462,-0.056504,-0.17847,-0.38226,0.24477,0.24909,0,-0.064964,-0.021562,-0.062159,-0.019339,0.74982,0.75013,0,0.12821,-0.00090927,-0.0037437,0.01915,0.29464,0.29443,0,4.4877,0.0156,0.20635,0.072342,1
1568,67,0.50022,0.49938,0,-1.0266,-0.013487,0.012139,-0.00038104,1,1,0,27.019,8.1974e-07,1,0.38713,0.50286,0.5,0,0.024888,-0.0065085,-0.024805,0,0,0,0,-53.465,-0.056738,-0.1787,-0.38268,0.24477,0.24909,0,-0.066937,-0.021685,-0.062389,-0.019423,0.74982,0.75013,0,0.12907,-0.00091021,-0.0037461,0.019297,0.29464,0.29443,0,4.4843,0.015679,0.20665,0.072664,1
1568,68,0.50022,0.49938,0,-1.0262,-0.013553,0.012139,-0.00038323,1,1,0,27.016,8.2371e-07,1,0.38721,0.50286,0.5,0,0.024754,-0.0065316,-0.024952,0,0,0,0,-53.468,-0.056967,-0.17891,-0.38309,0.24477,0.24909,0,-0.066811,-0.021777,-0.06278,-0.019507,0.74982,0.75013,0,0.13028,-0.00091112,-0.0037309,0.019444,0.29464,0.29443,0,4.4809,0.015756,0.20694,0.072983,1
1568,69,0.50022,0.49938,0,-1.0259,-0.013619,0.012139,-0.0003854,1,1,0,27.013,8.2755e-07,1,0.38728,0.50286,0.5,0,0.025343,-0.0065635,-0.025055,0,0,0,0,-53.47,-0.057193,-0.17909,-0.38348,0.24477,0.24909,0,-0.068118,-0.021901,-0.06312,-0.019591,0.74982,0.75013,0,0.13165,-0.000912,-0.0036295,0.01959,0.29464,0.29443,0,4.4776,0.015832,0.20723,0.073298,1
1568,70,0.50022,0.49938,0,-1.0255,-0.013684,0.012138,-0.00038755,1,1,0,27.01,8.3125e-07,1,0.38736,0.50286,0.5,0,0.025776,-0.0065972,-0.025201,0,0,0,0,-53.473,-0.057415,-0.17925,-0.38386,0.24477,0.24909,0,-0.070562,-0.022025,-0.06354,-0.019674,0.74982,0.75013,0,0.13313,-0.00091285,-0.0035752,0.019723,0.29464,0.29443,0,4.4744,0.015908,0.20751,0.07361,1
1568,71,0.50022,0.49938,0,-1.0251,-0.013748,0.012138,-0.00038969,1,1,0,27.008,8.3484e-07,1,0.38743,0.50286,0.5,0,0.02616,-0.0066299,-0.025293,0,0,0,0,-53.475,-0.057634,-0.17939,-0.38423,0.24477,0.24909,0,-0.071228,-0.022097,-0.063636,-0.019782,0.74982,0.75013,0,0.13468,-0.00091367,-0.0035541,0.019779,0.29464,0.29443,0,4.4713,0.015983,0.20779,0.073918,1
1568,72,0.50022,0.49938,0,-1.0247,-0.013811,0.012138,-0.00039181,1,1,0,27.005,8.383e-07,1,0.3875,0.50286,0.5,0,0.026428,-0.0066583,-0.025426,0,0,0,0,-53.478,-0.057848,-0.17951,-0.38459,0.24477,0.24909,0,-0.071098,-0.022216,-0.06404,-0.019856,0.74982,0.75013,0,0.13659,-0.00091446,-0.0035577,0.019842,0.29464,0.29443,0,4.4682,0.016057,0.20807,0.074224,1
1568,73,0.50022,0.49938,0,-1.0244,-0.013874,0.012138,-0.00039392,1,1,0,27.003,8.4165e-07,1,0.38756,0.50286,0.5,0,0.026562,-0.0066865,-0.025491,0,0,0,0,-53.48,-0.058059,-0.1796,-0.38494,0.24477,0.24909,0,-0.071318,-0.022341,-0.064237,-0.019984,0.74982,0.75013,0,0.13778,-0.00091522,-0.0035653,0.01992,0.29464,0.29443,0,4.4652,0.01613,0.20834,0.074525,1
1568,74,0.50022,0.49938,0,-1.024,-0.013936,0.012137,-0.000396,1,1,0,27,8.4489e-07,1,0.38762,0.50286,0.5,0,0.026594,-0.0067143,-0.025495,0,0,0,0,-53.482,-0.058267,-0.17968,-0.38528,0.24477,0.24909,0,-0.073501,-0.022432,-0.064522,-0.02006,0.74982,0.75013,0,0.13883,-0.00091595,-0.0035541,0.020007,0.29464,0.29443,0,4.4623,0.016203,0.20861,0.074824,1
1568,75,0.50022,0.49938,0,-1.0237,-0.013997,0.012137,-0.00039807,1,1,0,26.998,8.4803e-07,1,0.38768,0.50286,0.5,0,0.026473,-0.0067419,-0.025615,0,0,0,0,-53.484,-0.058471,-0.17974,-0.38561,0.24477,0.24909,0,-0.075626,-0.022504,-0.064939,-0.020143,0.74982,0.75013,0,0.13929,-0.00091666,-0.0035566,0.02014,0.29464,0.29443,0,4.4594,0.016275,0.20887,0.07512,1
1568,76,0.50022,0.49938,0,-1.0233,-0.014058,0.012137,-0.00040013,1,1,0,26.996,8.5107e-07,1,0.38774,0.50286,0.5,0,0.026682,-0.0067692,-0.025741,0,0,0,0,-53.487,-0.058693,-0.17978,-0.38592,0.24477,0.24909,0,-0.076692,-0.022617,-0.065353,-0.020275,0.74982,0.75013,0,0.13984,-0.00091735,-0.0035589,0.020159,0.29464,0.29443,0,4.4566,0.016346,0.20913,0.075413,1
1568,77,0.50022,0.49938,0,-1.023,-0.014119,0.012136,-0.00040217,1,1,0,26.994,8.5401e-07,1,0.3878,0.50286,0.5,0,0.026959,-0.0067962,-0.02579,0,0,0,0,-53.489,-0.058929,-0.1798,-0.38623,0.24477,0.24909,0,-0.07753,-0.022742,-0.065763,-0.02038,0.74982,0.75013,0,0.14096,-0.00091801,-0.0035596,0.020206,0.29464,0.29443,0,4.4539,0.016416,0.20939,0.075702,1
1568,78,0.50022,0.49938,0,-1.0227,-0.014178,0.012136,-0.00040419,1,1,0,26.992,8.5686e-07,1,0.38785,0.50286,0.5,0,0.027048,-0.006823,-0.02592,0,0,0,0,-53.491,-0.059161,-0.17981,-0.38654,0.24477,0.24909,0,-0.078069,-0.022859,-0.066167,-0.02049,0.74982,0.75013,0,0.14258,-0.00091865,-0.0035246,0.020327,0.29464,0.29443,0,4.4512,0.016485,0.20965,0.075989,1
1568,79,0.50022,0.49938,0,-1.0223,-0.014237,0.012135,-0.0004062,1,1,0,26.989,8.5962e-07,1,0.3879,0.50286,0.5,0,0.027371,-0.0068496,-0.026048,0,0,0,0,-53.493,-0.059389,-0.1798,-0.38683,0.24477,0.24909,0,-0.078586,-0.022973,-0.066358,-0.020645,0.74982,0.75013,0,0.14342,-0.00091927,-0.0034872,0.020447,0.29464,0.29443,0,4.4486,0.016554,0.2099,0.076273,1
1568,80,0.50022,0.49938,0,-1.022,-0.014296,0.012135,-0.00040819,1,1,0,26.987,8.623e-07,1,0.38795,0.50286,0.5,0,0.027807,-0.0068759,-0.026176,0,0,0,0,-53.495,-0.059615,-0.17978,-0.38711,0.24477,0.24909,0,-0.079474,-0.023087,-0.066763,-0.020796,0.74982,0.75013,0,0.14394,-0.00091986,-0.003488,0.020566,0.29464,0.29443,0,4.446,0.016623,0.21015,0.076555,1
1568,81,0.50022,0.49938,0,-1.0217,-0.014354,0.012134,-0.00041017,1,1,0,26.985,8.649e-07,1,0.388,0.50286,0.5,0,0.027909,-0.0069019,-0.026278,0,0,0,0,-53.496,-0.059837,-0.17975,-0.38739,0.24477,0.24909,0,-0.079853,-0.023199,-0.066974,-0.020862,0.74982,0.75013,0,0.14474,-0.00092063,-0.0034893,0.020691,0.29464,0.29443,0,4.4435,0.01669,0.2104,0.076833,1
1568,82,0.50022,0.49938,0,-1.0214,-0.014411,0.012134,-0.00041213,1,1,0,26.983,8.6742e-07,1,0.38805,0.50286,0.5,0,0.028187,-0.0069278,-0.026401,0,0,0,0,-53.498,-0.060057,-0.1797,-0.38766,0.24477,0.24909,0,-0.080608,-0.02331,-0.066741,-0.020941,0.74982,0.75013,0,0.1457,-0.00092152,-0.0034906,0.020779,0.29464,0.29443,0,4.441,0.016757,0.21064,0.077109,1
1568,83,0.50022,0.49938,0,-1.0211,-0.014468,0.012133,-0.00041408,1,1,0,26.982,8.6987e-07,1,0.3881,0.50286,0.5,0,0.028404,-0.0069534,-0.026474,0,0,0,0,-53.5,-0.060273,-0.17963,-0.38792,0.24477,0.24909,0,-0.082298,-0.023421,-0.06703,-0.021018,0.74982,0.75013,0,0.14698,-0.00092239,-0.0034919,0.020867,0.29464,0.29443,0,4.4386,0.016824,0.21088,0.077382,1
1568,84,0.50022,0.49938,0,-1.0208,-0.014524,0.012133,-0.00041601,1,1,0,26.98,8.7224e-07,1,0.38814,0.50286,0.5,0,0.028676,-0.0069788,-0.02653,0,0,0,0,-53.502,-0.060486,-0.17956,-0.38818,0.24477,0.24909,0,-0.08292,-0.02353,-0.067418,-0.021136,0.74982,0.75013,0,0.14913,-0.00092325,-0.0034626,0.020953,0.29464,0.29443,0,4.4362,0.016889,0.21112,0.077653,1
1568,85,0.50022,0.49938,0,-1.0205,-0.01458,0.012132,-0.00041793,1,1,0,26.978,8.7455e-07,1,0.38818,0.50286,0.5,0,0.02928,-0.0070039,-0.026605,0,0,0,0,-53.503,-0.060697,-0.17947,-0.38842,0.24477,0.24909,0,-0.084089,-0.023639,-0.0678,-0.021176,0.74982,0.75013,0,0.15015,-0.00092409,-0.0034279,0.021051,0.29464,0.29443,0,4.4339,0.016954,0.21135,0.077922,1
1568,86,0.50022,0.49938,0,-1.0202,-0.014636,0.012132,-0.00041983,1,1,0,26.976,8.7679e-07,1,0.38822,0.50286,0.5,0,0.029437,-0.0070289,-0.026635,0,0,0,0,-53.505,-0.060905,-0.17937,-0.38866,0.24477,0.24909,0,-0.085599,-0.023746,-0.067977,-0.021223,0.74982,0.75013,0,0.15093,-0.00092492,-0.0034302,0.021155,0.29464,0.29443,0,4.4316,0.017019,0.21159,0.078188,1
1568,87,0.50022,0.49938,0,-1.0199,-0.014691,0.012131,-0.00042173,1,1,0,26.974,8.7897e-07,1,0.38829,0.50286,0.5,0,0.029542,-0.0070536,-0.026489,0,0,0,0,-53.507,-0.061109,-0.17926,-0.3889,0.24477,0.24909,0,-0.086546,-0.023853,-0.068191,-0.021337,0.74982,0.75013,0,0.15109,-0.00092573,-0.0034324,0.021222,0.29464,0.29443,0,4.4293,0.017083,0.21181,0.078451,1
1568,88,0.50022,0.49938,0,-1.0197,-0.014745,0.01213,-0.0004236,1,1,0,26.973,8.8108e-07,1,0.38848,0.50286,0.5,0,0.02979,-0.0070819,-0.026478,0,0,0,0,-53.508,-0.061312,-0.17914,-0.38913,0.24477,0.24909,0,-0.087127,-0.023959,-0.068304,-0.02138,0.74982,0.75013,0,0.15076,-0.00092653,-0.0034346,0.021288,0.29464,0.29443,0,4.4271,0.017146,0.21204,0.078712,1
1568,89,0.50022,0.49938,0,-1.0194,-0.014799,0.012129,-0.00042547,1,1,0,26.971,8.8314e-07,1,0.38867,0.50286,0.5,0,0.030015,-0.0071101,-0.026558,0,0,0,0,-53.51,-0.061511,-0.17916,-0.38935,0.24477,0.24909,0,-0.087902,-0.024067,-0.068517,-0.021498,0.74982,0.75013,0,0.15175,-0.00092732,-0.0034116,0.021354,0.29464,0.29443,0,4.425,0.017209,0.21227,0.078971,1
1568,90,0.50022,0.49938,0,-1.0191,-0.014852,0.012129,-0.00042732,1,1,0,26.97,8.8596e-07,1,0.38885,0.50286,0.5,0,0.030107,-0.0071381,-0.026646,0,0,0,0,-53.511,-0.061708,-0.17949,-0.38957,0.24477,0.24909,0,-0.088696,-0.024154,-0.068887,-0.021574,0.74982,0.75013,0,0.15218,-0.00092809,-0.0033778,0.02143,0.29464,0.29443,0,4.4229,0.017271,0.21249,0.079228,1
1568,91,0.50022,0.49938,0,-1.0188,-0.014905,0.012128,-0.00042916,1,1,0,26.968,9.0463e-07,1,0.38902,0.50286,0.5,0,0.030099,-0.0071658,-0.026719,0,0,0,0,-53.512,-0.061903,-0.17982,-0.38978,0.24477,0.24909,0,-0.0905,-0.024261,-0.069256,-0.021659,0.74982,0.75013,0,0.15343,-0.00092885,-0.0033848,0.021537,0.29464,0.29443,0,4.4208,0.017333,0.21271,0.079482,1
1568,92,0.50022,0.49938,0,-1.0186,-0.014958,0.012127,-0.00043099,1,1,0,26.967,9.2295e-07,1,0.38919,0.50286,0.5,0,0.030734,-0.0071934,-0.026795,0,0,0,0,-53.514,-0.062095,-0.18012,-0.38999,0.24477,0.24909,0,-0.092302,-0.024378,-0.069622,-0.021731,0.74982,0.75013,0,0.15405,-0.0009296,-0.0033865,0.021582,0.29464,0.29443,0,4.4187,0.017394,0.21293,0.079734,1
1568,93,0.50022,0.49938,0,-1.0183,-0.01501,0.012126,-0.0004328,1,1,0,26.965,9.4093e-07,1,0.38936,0.50286,0.5,0,0.031364,-0.0072207,-0.026877,0,0,0,0,-53.515,-0.062284,-0.18042,-0.39019,0.24477,0.24909,0,-0.092382,-0.024487,-0.069988,-0.021776,0.74982,0.75013,0,0.15483,-0.00093034,-0.0033881,0.021658,0.29464,0.29443,0,4.4167,0.017454,0.21314,0.079984,1
1568,94,0.50022,0.49938,0,-1.0181,-0.015062,0.012125,-0.0004346,1,1,0,26.964,9.5859e-07,1,0.38952,0.50286,0.5,0,0.031707,-0.0072478,-0.026945,0,0,0,0,-53.517,-0.062471,-0.1807,-0.39039,0.24477,0.24909,0,-0.093921,-0.024577,-0.070011,-0.021842,0.74982,0.75013,0,0.15584,-0.00093106,-0.0033897,0.021754,0.29464,0.29443,0,4.4148,0.017514,0.21335,0.080232,1
1568,95,0.50022,0.49938,0,-1.0178,-0.015113,0.012125,-0.00043639,1,1,0,26.962,9.7592e-07,1,0.38968,0.50286,0.5,0,0.032115,-0.0072747,-0.027034,0,0,0,0,-53.518,-0.062656,-0.18096,-0.39058,0.24477,0.24909,0,-0.095885,-0.024657,-0.070347,-0.021908,0.74982,0.75013,0,0.15655,-0.0009321,-0.0033913,0.021831,0.29464,0.29443,0,4.4128,0.017574,0.21356,0.080478,1
1568,96,0.50022,0.49938,0,-1.0176,-0.015164,0.012124,-0.00043817,1,1,0,26.961,9.9295e-07,1,0.38983,0.50286,0.5,0,0.032255,-0.0073015,-0.027112,0,0,0,0,-53.519,-0.062839,-0.18122,-0.39077,0.24477,0.24909,0,-0.09881,-0.024714,-0.069728,-0.021974,0.74982,0.75013,0,0.1575,-0.00093335,-0.0033928,0.021941,0.29464,0.29443,0,4.4109,0.017633,0.21377,0.080722,1
1568,97,0.50022,0.49938,0,-1.0173,-0.015214,0.012123,-0.00043993,1,1,0,26.959,1.0097e-06,1,0.38998,0.50286,0.5,0,0.03266,-0.007328,-0.027213,0,0,0,0,-53.52,-0.063019,-0.18145,-0.39095,0.24477,0.24909,0,-0.10234,-0.024778,-0.069618,-0.022078,0.74982,0.75013,0,0.15832,-0.00093459,-0.0033086,0.021985,0.29464,0.29443,0,4.4091,0.017692,0.21398,0.080964,1
1568,98,0.50022,0.49938,0,-1.0171,-0.015264,0.012122,-0.00044168,1,1,0,26.958,1.0261e-06,1,0.39013,0.50286,0.5,0,0.033294,-0.0073543,-0.027318,0,0,0,0,-53.522,-0.063197,-0.18168,-0.39113,0.24477,0.24909,0,-0.10426,-0.02488,-0.069964,-0.022168,0.74982,0.75013,0,0.15943,-0.00093582,-0.003312,0.022052,0.29464,0.29443,0,4.4072,0.01775,0.21418,0.081204,1
1568,99,0.50022,0.49938,0,-1.0168,-0.015314,0.012121,-0.00044343,1,1,0,26.957,1.0422e-06,1,0.39027,0.50286,0.5,0,0.033677,-0.0073805,-0.027422,0,0,0,0,-53.523,-0.063373,-0.1819,-0.39131,0.24477,0.24909,0,-0.10468,-0.024974,-0.069854,-0.022246,0.74982,0.75013,0,0.16084,-0.00093705,-0.0032059,0.022158,0.29464,0.29443,0,4.4054,0.017807,0.21438,0.081442,1
1568,100,0.50022,0.49938,0,-1.0166,-0.015363,0.01212,-0.00044516,1,1,0,26.956,1.0581e-06,1,0.39041,0.50286,0.5,0,0.034267,-0.0074041,-0.027526,0,0,0,0,-53.524,-0.063547,-0.1821,-0.39148,0.24477,0.24909,0,-0.10509,-0.025067,-0.070045,-0.022324,0.74982,0.75013,0,0.16167,-0.00093827,-0.0031181,0.022265,0.29464,0.29443,0,4.4037,0.017864,0.21458,0.081678,1
1568,101,0.50022,0.49938,0,-1.0164,-0.015412,0.012119,-0.00044688,1,1,0,26.954,1.0737e-06,1,0.39054,0.50286,0.5,0,0.034856,-0.0074266,-0.027629,0,0,0,0,-53.525,-0.063719,-0.18229,-0.39165,0.24477,0.24909,0,-0.1055,-0.025147,-0.070232,-0.022402,0.74982,0.75013,0,0.16253,-0.00093948,-0.0031205,0.022353,0.29464,0.29443,0,4.4019,0.017921,0.21478,0.081912,1
1568,102,0.50022,0.49938,0,-1.0162,-0.01546,0.012118,-0.00044858,1,1,0,26.953,1.089e-06,1,0.39067,0.50286,0.5,0,0.035117,-0.0074489,-0.027692,0,0,0,0,-53.526,-0.063889,-0.18247,-0.39181,0.24477,0.24909,0,-0.10591,-0.025206,-0.07026,-0.022469,0.74982,0.75013,0,0.16289,-0.00094069,-0.0031234,0.022424,0.29464,0.29443,0,4.4002,0.017977,0.21498,0.082145,1
1568,103,0.50022,0.49938,0,-1.0159,-0.015508,0.012117,-0.00045028,1,1,0,26.952,1.1041e-06,1,0.3908,0.50286,0.5,0,0.035083,-0.0074711,-0.027784,0,0,0,0,-53.527,-0.064057,-0.18263,-0.39197,0.24477,0.24909,0,-0.10632,-0.025214,-0.070585,-0.022457,0.74982,0.75013,0,0.16351,-0.00094189,-0.0031264,0.022495,0.29464,0.29443,0,4.3985,0.018033,0.21517,0.082375,1
1568,104,0.50022,0.49938,0,-1.0157,-0.015556,0.012116,-0.00045197,1,1,0,26.951,1.1189e-06,1,0.39093,0.50286,0.5,0,0.035518,-0.0074931,-0.027875,0,0,0,0,-53.528,-0.064223,-0.18279,-0.39212,0.24477,0.24909,0,-0.10673,-0.025221,-0.070818,-0.022503,0.74982,0.75013,0,0.16422,-0.00094309,-0.0030881,0.022566,0.29464,0.29443,0,4.3969,0.018088,0.21536,0.082604,1
1568,105,0.50022,0.49938,0,-1.0155,-0.015603,0.012115,-0.00045364,1,1,0,26.95,1.1335e-06,1,0.39105,0.50286,0.5,0,0.035899,-0.0075151,-0.027965,0,0,0,0,-53.53,-0.064387,-0.18294,-0.39228,0.24477,0.24909,0,-0.11007,-0.025228,-0.070729,-0.022571,0.74982,0.75013,0,0.16467,-0.00094429,-0.0030882,0.022637,0.29464,0.29443,0,4.3953,0.018143,0.21555,0.082831,1
1568,106,0.50022,0.49938,0,-1.0153,-0.01565,0.012114,-0.00045531,1,1,0,26.949,1.1479e-06,1,0.39117,0.50286,0.5,0,0.036144,-0.0075369,-0.028054,0,0,0,0,-53.531,-0.064549,-0.18307,-0.39242,0.24477,0.24909,0,-0.11151,-0.025279,-0.070902,-0.022642,0.74982,0.75013,0,0.16551,-0.00094548,-0.0030884,0.022686,0.29464,0.29443,0,4.3936,0.018198,0.21574,0.083057,1
1568,107,0.50022,0.49938,0,-1.0151,-0.015697,0.012113,-0.00045696,1,1,0,26.947,1.162e-06,1,0.39129,0.50286,0.5,0,0.03648,-0.0075585,-0.028143,0,0,0,0,-53.532,-0.064709,-0.1832,-0.39257,0.24477,0.24909,0,-0.11234,-0.025342,-0.071195,-0.022757,0.74982,0.75013,0,0.1675,-0.00094666,-0.0029274,0.02279,0.29464,0.29443,0,4.3921,0.018252,0.21593,0.083281,1
1568,108,0.50022,0.49938,0,-1.0149,-0.015743,0.012111,-0.00045861,1,1,0,26.946,1.1759e-06,1,0.3914,0.50286,0.5,0,0.036422,-0.0075801,-0.02824,0,0,0,0,-53.533,-0.064868,-0.18331,-0.39271,0.24477,0.24909,0,-0.11322,-0.025408,-0.071486,-0.022872,0.74982,0.75013,0,0.16948,-0.00094785,-0.002924,0.022793,0.29464,0.29443,0,4.3905,0.018306,0.21611,0.083503,1
1568,109,0.50022,0.49938,0,-1.0147,-0.015789,0.01211,-0.00046024,1,1,0,26.945,1.1896e-06,1,0.39151,0.50286,0.5,0,0.036718,-0.0076016,-0.028339,0,0,0,0,-53.533,-0.065024,-0.18342,-0.39285,0.24477,0.24909,0,-0.11401,-0.025512,-0.071775,-0.022972,0.74982,0.75013,0,0.17001,-0.00094871,-0.0027522,0.022842,0.29464,0.29443,0,4.389,0.018359,0.2163,0.083723,1
1568,110,0.50022,0.49938,0,-1.0145,-0.015834,0.012109,-0.00046187,1,1,0,26.944,1.203e-06,1,0.39162,0.50286,0.5,0,0.03685,-0.0076229,-0.028438,0,0,0,0,-53.534,-0.065179,-0.18352,-0.39299,0.24477,0.24909,0,-0.11493,-0.025615,-0.072093,-0.023045,0.74982,0.75013,0,0.17004,-0.00094926,-0.0027503,0.022892,0.29464,0.29443,0,4.3875,0.018412,0.21648,0.083942,1
1568,111,0.50022,0.49938,0,-1.0143,-0.01588,0.012108,-0.00046348,1,1,0,26.943,1.2163e-06,1,0.39172,0.50286,0.5,0,0.036931,-0.0076362,-0.028499,0,0,0,0,-53.535,-0.065332,-0.18361,-0.39312,0.24477,0.24909,0,-0.11544,-0.025718,-0.072411,-0.023114,0.74982,0.75013,0,0.17006,-0.00094981,-0.0027194,0.022973,0.29464,0.29443,0,4.386,0.018464,0.21666,0.084159,1
1568,112,0.50022,0.49938,0,-1.0141,-0.015925,0.012107,-0.00046509,1,1,0,26.942,1.2293e-06,1,0.39185,0.50286,0.5,0,0.037186,-0.0076492,-0.028582,0,0,0,0,-53.536,-0.065484,-0.18369,-0.39325,0.24477,0.24909,0,-0.11671,-0.025821,-0.072728,-0.023133,0.74982,0.75013,0,0.17009,-0.00095036,-0.002655,0.023057,0.29464,0.29443,0,4.3846,0.018516,0.21683,0.084375,1
1568,113,0.50022,0.49938,0,-1.0139,-0.015969,0.012106,-0.00046668,1,1,0,26.941,1.2422e-06,1,0.392,0.50286,0.5,0,0.037692,-0.0076621,-0.028385,0,0,0,0,-53.537,-0.065634,-0.18376,-0.39338,0.24477,0.24909,0,-0.11873,-0.02592,-0.072814,-0.023185,0.74982,0.75013,0,0.17013,-0.00095089,-0.0026614,0.023141,0.29464,0.29443,0,4.3831,0.018568,0.21701,0.084589,1
1568,114,0.50022,0.49938,0,-1.0137,-0.016013,0.012104,-0.00046827,1,1,0,26.94,1.2548e-06,1,0.39215,0.50286,0.5,0,0.037849,-0.0076749,-0.028482,0,0,0,0,-53.538,-0.065782,-0.18382,-0.3935,0.24477,0.24909,0,-0.11996,-0.026018,-0.073132,-0.023185,0.74982,0.75013,0,0.1706,-0.00095142,-0.0026678,0.023226,0.29464,0.29443,0,4.3817,0.018619,0.21719,0.084801,1
1568,115,0.50022,0.49938,0,-1.0135,-0.016057,0.012103,-0.00046985,1,1,0,26.939,1.2673e-06,1,0.3923,0.50286,0.5,0,0.037944,-0.0076876,-0.028578,0,0,0,0,-53.539,-0.065929,-0.18387,-0.39363,0.24477,0.24909,0,-0.12057,-0.026105,-0.073349,-0.023261,0.74982,0.75013,0,0.17048,-0.00095195,-0.0026741,0.023319,0.29464,0.29443,0,4.3803,0.01867,0.21736,0.085013,1
1568,116,0.50022,0.49938,0,-1.0133,-0.016101,0.012102,-0.00047142,1,1,0,26.939,1.2796e-06,1,0.39244,0.50286,0.5,0,0.038157,-0.0077062,-0.028646,0,0,0,0,-53.54,-0.066074,-0.18392,-0.39375,0.24477,0.24909,0,-0.12279,-0.026155,-0.073353,-0.023359,0.74982,0.75013,0,0.17135,-0.00095247,-0.0026804,0.023406,0.29464,0.29443,0,4.3789,0.01872,0.21753,0.085222,1
