"omega","psi","vx","vy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.5946763e-10,-0.003115698,-0.010267396,-5.1039761e-05,1,0.51999998,0.5,0.51999998,0
2.7332517e-10,-0.0031258253,-0.01029478,-5.2076666e-05,1,0.52100003,0.5,0.52100003,0
2.8718188e-10,-0.003135952,-0.010322163,-5.3113508e-05,1,0.52200001,0.5,0.52200001,0
3.0103859e-10,-0.0031460787,-0.010349546,-5.4150351e-05,1,0.523,0.5,0.523,0
3.148953e-10,-0.0031562054,-0.010376928,-5.5187194e-05,1,0.52399999,0.5,0.52399999,0
3.2747467e-10,-0.0031662994,-0.010404142,-5.6068508e-05,1,0.52499998,0.5,0.52499998,0
3.383116e-10,-0.0031763494,-0.010431126,-5.6737626e-05,1,0.52600002,0.5,0.52600002,0
3.4914789e-10,-0.0031863989,-0.010458108,-5.7406705e-05,1,0.52700001,0.5,0.52700001,0
3.5998418e-10,-0.0031964484,-0.010485091,-5.8075783e-05,1,0.528,0.5,0.528,0
3.7878963e-10,-0.0032065907,-0.010512851,-5.9237608e-05,1,0.52899998,0.5,0.52899998,0
3.0232175e-10,-0.0032174406,-0.010541648,-5.8834377e-05,1,0.52999997,0.5,0.52999997,0
1.8412901e-10,-0.0032284002,-0.010569758,-5.7267833e-05,1,0.53100002,0.5,0.53100002,0
6.5943319e-11,-0.0032393591,-0.010597866,-5.5701382e-05,1,0.53200001,0.5,0.53200001,0
-5.2242376e-11,-0.003250318,-0.010625975,-5.413493e-05,1,0.53299999,0.5,0.53299999,0
-1.7042807e-10,-0.003261277,-0.010654083,-5.2568479e-05,1,0.53399998,0.5,0.53399998,0
-2.8862081e-10,-0.0032722365,-0.010682193,-5.1001935e-05,1,0.53500003,0.5,0.53500003,0
-4.0286223e-10,-0.0032831745,-0.010710258,-4.9388936e-05,1,0.53600001,0.5,0.53600001,0
-5.1086458e-10,-0.0032940792,-0.010738256,-4.770231e-05,1,0.537,0.5,0.537,0
-6.1886692e-10,-0.0033049839,-0.010766254,-4.6015683e-05,1,0.53799999,0.5,0.53799999,0
-7.2686926e-10,-0.0033158886,-0.010794252,-4.4329057e-05,1,0.53899997,0.5,0.53899997,0
-8.3487804e-10,-0.0033267939,-0.010822252,-4.2642329e-05,1,0.54000002,0.5,0.54000002,0
-9.4288039e-10,-0.0033376986,-0.01085025,-4.0955703e-05,1,0.54100001,0.5,0.54100001,0
-1.0508827e-09,-0.0033486033,-0.010878248,-3.9269076e-05,1,0.542,0.5,0.542,0
-1.1588851e-09,-0.003359508,-0.010906246,-3.758245e-05,1,0.54299998,0.5,0.54299998,0
-1.2668939e-09,-0.0033704134,-0.010934246,-3.5895723e-05,1,0.54400003,0.5,0.54400003,0
-1.3748962e-09,-0.0033813181,-0.010962244,-3.4209096e-05,1,0.54500002,0.5,0.54500002,0
-1.4828985e-09,-0.0033922228,-0.010990242,-3.2522469e-05,1,0.546,0.5,0.546,0
-1.5909009e-09,-0.0034031275,-0.01101824,-3.0835843e-05,1,0.54699999,0.5,0.54699999,0
-1.6989032e-09,-0.0034140322,-0.011046238,-2.9149216e-05,1,0.54799998,0.5,0.54799998,0
-1.806912e-09,-0.0034249376,-0.011074238,-2.7462489e-05,1,0.54900002,0.5,0.54900002,0
-1.9149143e-09,-0.0034358423,-0.011102236,-2.5775863e-05,1,0.55000001,0.5,0.55000001,0
-2.0229167e-09,-0.003446747,-0.011130234,-2.4089236e-05,1,0.551,0.5,0.551,0
-2.130919e-09,-0.0034576517,-0.011158232,-2.2402609e-05,1,0.55199999,0.5,0.55199999,0
-2.2389214e-09,-0.0034685564,-0.011186231,-2.0715983e-05,1,0.55299997,0.5,0.55299997,0
-2.3469302e-09,-0.0034794618,-0.01121423,-1.9029256e-05,1,0.55400002,0.5,0.55400002,0
-2.4549325e-09,-0.0034903665,-0.011242228,-1.7342629e-05,1,0.55500001,0.5,0.55500001,0
-2.5629348e-09,-0.0035012712,-0.011270226,-1.5656003e-05,1,0.55599999,0.5,0.55599999,0
-2.6709372e-09,-0.0035121759,-0.011298225,-1.3969376e-05,1,0.55699998,0.5,0.55699998,0
-2.778946e-09,-0.0035230812,-0.011326224,-1.2282649e-05,1,0.55800003,0.5,0.55800003,0
-2.8806384e-09,-0.0035340025,-0.011354319,-1.0636811e-05,1,0.55900002,0.5,0.55900002,0
-2.7781557e-09,-0.0035454596,-0.011385554,-1.0310788e-05,1,0.56,0.5,0.56,0
-2.5890361e-09,-0.0035569775,-0.011416364,-1.0053702e-05,1,0.56099999,0.5,0.56099999,0
-2.037054e-09,-0.0035687497,-0.011445394,-1.008534e-05,1,0.56199998,0.5,0.56199998,0
-1.485039e-09,-0.0035805225,-0.011474425,-1.011698e-05,1,0.56300002,0.5,0.56300002,0
-9.3305695e-10,-0.0035922947,-0.011503455,-1.0148618e-05,1,0.56400001,0.5,0.56400001,0
-3.8107488e-10,-0.0036040668,-0.011532485,-1.0180256e-05,1,0.565,0.5,0.565,0
1.709072e-10,-0.003615839,-0.011561514,-1.0211894e-05,1,0.56599998,0.5,0.56599998,0
7.2288927e-10,-0.0036276112,-0.011590544,-1.0243532e-05,1,0.56699997,0.5,0.56699997,0
1.2749042e-09,-0.003639384,-0.011619575,-1.0275172e-05,1,0.56800002,0.5,0.56800002,0
1.8268863e-09,-0.0036511562,-0.011648605,-1.030681e-05,1,0.56900001,0.5,0.56900001,0
2.3788684e-09,-0.0036629283,-0.011677635,-1.0338448e-05,1,0.56999999,0.5,0.56999999,0
2.9308505e-09,-0.0036747005,-0.011706664,-1.0370086e-05,1,0.57099998,0.5,0.57099998,0
3.4828654e-09,-0.0036864733,-0.011735696,-1.0401726e-05,1,0.57200003,0.5,0.57200003,0
4.0348475e-09,-0.0036982455,-0.011764725,-1.0433365e-05,1,0.57300001,0.5,0.57300001,0
4.5868296e-09,-0.0037100176,-0.011793755,-1.0465003e-05,1,0.574,0.5,0.574,0
5.1388117e-09,-0.0037217898,-0.011822785,-1.0496641e-05,1,0.57499999,0.5,0.57499999,0
5.6907937e-09,-0.0037335619,-0.011851815,-1.0528279e-05,1,0.57599998,0.5,0.57599998,0
6.2428087e-09,-0.0037453348,-0.011880846,-1.0559919e-05,1,0.57700002,0.5,0.57700002,0
6.7947908e-09,-0.003757107,-0.011909876,-1.0591557e-05,1,0.57800001,0.5,0.57800001,0
7.3467728e-09,-0.0037688791,-0.011938905,-1.0623195e-05,1,0.579,0.5,0.579,0
7.8987549e-09,-0.0037806513,-0.011967935,-1.0654833e-05,1,0.57999998,0.5,0.57999998,0
8.450737e-09,-0.0037924234,-0.011996965,-1.0686471e-05,1,0.58099997,0.5,0.58099997,0
9.002752e-09,-0.0038041963,-0.012025996,-1.0718111e-05,1,0.58200002,0.5,0.58200002,0
9.554734e-09,-0.0038159684,-0.012055026,-1.0749749e-05,1,0.583,0.5,0.583,0
1.0106716e-08,-0.0038277406,-0.012084055,-1.0781387e-05,1,0.58399999,0.5,0.58399999,0
1.0658698e-08,-0.0038395127,-0.012113085,-1.0813025e-05,1,0.58499998,0.5,0.58499998,0
1.1210713e-08,-0.0038512856,-0.012142117,-1.0844665e-05,1,0.58600003,0.5,0.58600003,0
1.1762695e-08,-0.0038630578,-0.012171146,-1.0876304e-05,1,0.58700001,0.5,0.58700001,0
1.201851e-08,-0.00387496,-0.012200896,-1.0536819e-05,1,0.588,0.5,0.588,0
1.1051689e-08,-0.0038873996,-0.012233618,-8.6652677e-06,1,0.58899999,0.5,0.58899999,0
1.0084868e-08,-0.0038998391,-0.01226634,-6.7937162e-06,1,0.58999997,0.5,0.58999997,0
9.1179899e-09,-0.0039122794,-0.012299064,-4.9220532e-06,1,0.59100002,0.5,0.59100002,0
8.1511689e-09,-0.0039247189,-0.012331786,-3.0505018e-06,1,0.59200001,0.5,0.59200001,0
7.184348e-09,-0.0039371584,-0.012364508,-1.1789503e-06,1,0.59299999,0.5,0.59299999,0
6.2175271e-09,-0.003949598,-0.01239723,6.9260112e-07,1,0.59399998,0.5,0.59399998,0
5.2506485e-09,-0.0039620383,-0.012429954,2.5642641e-06,1,0.59500003,0.5,0.59500003,0
3.3498169e-09,-0.0039746627,-0.012465216,1.8075695e-06,1,0.59600002,0.5,0.59600002,0
1.1202657e-09,-0.0039873522,-0.012501371,1.2587909e-07,1,0.597,0.5,0.597,0
-1.1092855e-09,-0.0040000417,-0.012537527,-1.5558114e-06,1,0.59799999,0.5,0.59799999,0
-3.3388368e-09,-0.0040127313,-0.012573683,-3.2375018e-06,1,0.59899998,0.5,0.59899998,0
-5.5685209e-09,-0.0040254215,-0.01260984,-4.9192925e-06,1,0.60000002,0.5,0.60000002,0
-7.7980721e-09,-0.0040381111,-0.012645996,-6.600983e-06,1,0.60100001,0.5,0.60100001,0
-1.0027623e-08,-0.0040508006,-0.012682152,-8.2826734e-06,1,0.602,0.5,0.602,0
-1.2257175e-08,-0.0040634901,-0.012718307,-9.9643639e-06,1,0.60299999,0.5,0.60299999,0
-1.4486726e-08,-0.0040761796,-0.012754463,-1.1646054e-05,1,0.60399997,0.5,0.60399997,0
-1.671641e-08,-0.0040888699,-0.012790621,-1.3327845e-05,1,0.60500002,0.5,0.60500002,0
-1.8945961e-08,-0.0041015595,-0.012826776,-1.5009535e-05,1,0.60600001,0.5,0.60600001,0
-2.1175512e-08,-0.004114249,-0.012862932,-1.6691226e-05,1,0.60699999,0.5,0.60699999,0
-2.3405064e-08,-0.0041269385,-0.012899088,-1.8372916e-05,1,0.60799998,0.5,0.60799998,0
-2.5634748e-08,-0.0041396288,-0.012935245,-2.0054707e-05,1,0.60900003,0.5,0.60900003,0
-2.7864299e-08,-0.0041523183,-0.012971401,-2.1736398e-05,1,0.61000001,0.5,0.61000001,0
-3.009385e-08,-0.0041650078,-0.013007557,-2.3418088e-05,1,0.611,0.5,0.611,0
-3.2323401e-08,-0.0041776974,-0.013043712,-2.5099778e-05,1,0.61199999,0.5,0.61199999,0
-3.4552953e-08,-0.0041903869,-0.013079868,-2.6781469e-05,1,0.61299998,0.5,0.61299998,0
-3.6782637e-08,-0.0042030772,-0.013116026,-2.846326e-05,1,0.61400002,0.5,0.61400002,0
-3.9012188e-08,-0.0042157667,-0.013152181,-3.014495e-05,1,0.61500001,0.5,0.61500001,0
-3.8846332e-08,-0.0042286556,-0.013187379,-3.1590454e-05,1,0.616,0.5,0.616,0
-2.8797104e-08,-0.0042423669,-0.013218625,-3.2061458e-05,1,0.61699998,0.5,0.61699998,0
-1.8747877e-08,-0.0042560783,-0.013249871,-3.2532462e-05,1,0.61799997,0.5,0.61799997,0
-8.69805e-09,-0.0042697905,-0.013281119,-3.3003494e-05,1,0.61900002,0.5,0.61900002,0
1.3511777e-09,-0.0042835019,-0.013312364,-3.3474498e-05,1,0.62,0.5,0.62,0
1.1400405e-08,-0.0042972133,-0.01334361,-3.3945502e-05,1,0.62099999,0.5,0.62099999,0
2.1449633e-08,-0.0043109247,-0.013374856,-3.4416506e-05,1,0.62199998,0.5,0.62199998,0
3.149946e-08,-0.0043246369,-0.013406104,-3.4887538e-05,1,0.62300003,0.5,0.62300003,0
4.1548688e-08,-0.0043383483,-0.01343735,-3.5358542e-05,1,0.62400001,0.5,0.62400001,0
5.1597915e-08,-0.0043520597,-0.013468596,-3.5829546e-05,1,0.625,0.5,0.625,0
6.1647143e-08,-0.0043657711,-0.013499842,-3.6300551e-05,1,0.62599999,0.5,0.62599999,0
7.1696371e-08,-0.0043794825,-0.013531088,-3.6771555e-05,1,0.62699997,0.5,0.62699997,0
8.1746197e-08,-0.0043931947,-0.013562335,-3.7242587e-05,1,0.62800002,0.5,0.62800002,0
9.1795425e-08,-0.0044069061,-0.013593581,-3.7713591e-05,1,0.62900001,0.5,0.62900001,0
1.0184465e-07,-0.0044206175,-0.013624827,-3.8184595e-05,1,0.63,0.5,0.63,0
1.1189388e-07,-0.0044343289,-0.013656073,-3.8655599e-05,1,0.63099998,0.5,0.63099998,0
1.1934098e-07,-0.0044479516,-0.013686379,-3.8370377e-05,1,0.63200003,0.5,0.63200003,0
1.2174545e-07,-0.0044614002,-0.01371486,-3.6620105e-05,1,0.63300002,0.5,0.63300002,0
1.2414992e-07,-0.0044748489,-0.01374334,-3.4869833e-05,1,0.634,0.5,0.634,0
1.2655439e-07,-0.0044882975,-0.01377182,-3.3119562e-05,1,0.63499999,0.5,0.63499999,0
1.2895887e-07,-0.0045017461,-0.013800301,-3.136929e-05,1,0.63599998,0.5,0.63599998,0
1.3136348e-07,-0.0045151956,-0.013828783,-2.9618914e-05,1,0.63700002,0.5,0.63700002,0
1.3376796e-07,-0.0045286442,-0.013857263,-2.7868643e-05,1,0.63800001,0.5,0.63800001,0
1.3617243e-07,-0.0045420928,-0.013885744,-2.6118371e-05,1,0.639,0.5,0.639,0
1.385769e-07,-0.0045555415,-0.013914224,-2.43681e-05,1,0.63999999,0.5,0.63999999,0
1.4098137e-07,-0.0045689901,-0.013942705,-2.2617828e-05,1,0.64099997,0.5,0.64099997,0
1.4338599e-07,-0.0045824395,-0.013971187,-2.0867452e-05,1,0.64200002,0.5,0.64200002,0
1.4583958e-07,-0.0045958909,-0.013999723,-1.9133156e-05,1,0.64300001,0.5,0.64300001,0
1.6456325e-07,-0.0046102573,-0.014046737,-2.2690454e-05,1,0.64399999,0.5,0.64399999,0
1.8328692e-07,-0.0046246237,-0.01409375,-2.6247752e-05,1,0.64499998,0.5,0.64499998,0
2.0201171e-07,-0.0046389909,-0.014140767,-2.9805262e-05,1,0.64600003,0.5,0.64600003,0
2.2073538e-07,-0.0046533573,-0.01418778,-3.336256e-05,1,0.64700001,0.5,0.64700001,0
2.3945905e-07,-0.0046677237,-0.014234794,-3.6919857e-05,1,0.648,0.5,0.648,0
2.5818271e-07,-0.00468209,-0.014281808,-4.0477155e-05,1,0.64899999,0.5,0.64899999,0
2.7690638e-07,-0.0046964564,-0.014328821,-4.4034453e-05,1,0.64999998,0.5,0.64999998,0
2.9563117e-07,-0.0047108236,-0.014375838,-4.7591963e-05,1,0.65100002,0.5,0.65100002,0
2.1624513e-07,-0.0047255806,-0.014417675,-4.8723667e-05,1,0.65200001,0.5,0.65200001,0
1.3174935e-07,-0.0047403579,-0.014459243,-4.9729042e-05,1,0.653,0.5,0.653,0
4.7253574e-08,-0.0047551352,-0.01450081,-5.0734417e-05,1,0.65399998,0.5,0.65399998,0
-3.7242205e-08,-0.0047699125,-0.014542378,-5.1739791e-05,1,0.65499997,0.5,0.65499997,0
-1.2174302e-07,-0.0047846907,-0.014583948,-5.2745226e-05,1,0.65600002,0.5,0.65600002,0
-2.062388e-07,-0.004799468,-0.014625516,-5.3750601e-05,1,0.65700001,0.5,0.65700001,0
-2.9073458e-07,-0.0048142453,-0.014667084,-5.4755976e-05,1,0.65799999,0.5,0.65799999,0
-3.7523036e-07,-0.0048290226,-0.014708651,-5.576135e-05,1,0.65899998,0.5,0.65899998,0
-4.5973117e-07,-0.0048438008,-0.014750222,-5.6766785e-05,1,0.66000003,0.5,0.66000003,0
-5.4422695e-07,-0.0048585781,-0.014791789,-5.777216e-05,1,0.66100001,0.5,0.66100001,0
-6.2872273e-07,-0.0048733554,-0.014833357,-5.8777534e-05,1,0.662,0.5,0.662,0
-7.1321851e-07,-0.0048881327,-0.014874925,-5.9782909e-05,1,0.66299999,0.5,0.66299999,0
-7.9771429e-07,-0.00490291,-0.014916493,-6.0788284e-05,1,0.66399997,0.5,0.66399997,0
-8.822151e-07,-0.0049176882,-0.014958063,-6.1793719e-05,1,0.66500002,0.5,0.66500002,0
-9.6671088e-07,-0.0049324655,-0.014999631,-6.2799093e-05,1,0.66600001,0.5,0.66600001,0
-1.0512067e-06,-0.0049472428,-0.015041198,-6.3804468e-05,1,0.667,0.5,0.667,0
-1.1357024e-06,-0.0049620201,-0.015082766,-6.4809843e-05,1,0.66799998,0.5,0.66799998,0
-1.195137e-06,-0.0049769228,-0.015121288,-6.6489408e-05,1,0.66900003,0.5,0.66900003,0
-1.1806532e-06,-0.0049921917,-0.015150819,-7.0156737e-05,1,0.67000002,0.5,0.67000002,0
-1.1661694e-06,-0.0050074606,-0.015180351,-7.3824066e-05,1,0.671,0.5,0.671,0
-1.1516856e-06,-0.0050227294,-0.015209882,-7.7491394e-05,1,0.67199999,0.5,0.67199999,0
-1.1372018e-06,-0.0050379983,-0.015239413,-8.1158723e-05,1,0.67299998,0.5,0.67299998,0
-1.1227172e-06,-0.0050532681,-0.015268947,-8.4826271e-05,1,0.67400002,0.5,0.67400002,0
-1.1082334e-06,-0.005068537,-0.015298478,-8.84936e-05,1,0.67500001,0.5,0.67500001,0
-1.0909424e-06,-0.0050838084,-0.015328013,-9.2087159e-05,1,0.676,0.5,0.676,0
-8.1805922e-07,-0.005099312,-0.015357923,-8.8964e-05,1,0.67699999,0.5,0.67699999,0
-5.45176e-07,-0.0051148155,-0.015387832,-8.5840841e-05,1,0.67799997,0.5,0.67799997,0
-2.7227652e-07,-0.00513032,-0.015417744,-8.2717496e-05,1,0.67900002,0.5,0.67900002,0
6.0669398e-10,-0.0051458236,-0.015447653,-7.9594337e-05,1,0.68000001,0.5,0.68000001,0
2.7348991e-07,-0.0051613271,-0.015477563,-7.6471178e-05,1,0.68099999,0.5,0.68099999,0
5.4637312e-07,-0.0051768307,-0.015507472,-7.3348019e-05,1,0.68199998,0.5,0.68199998,0
8.192726e-07,-0.0051923352,-0.015537384,-7.0224674e-05,1,0.68300003,0.5,0.68300003,0
1.0921558e-06,-0.0052078387,-0.015567293,-6.7101515e-05,1,0.68400002,0.5,0.68400002,0
1.365039e-06,-0.0052233423,-0.015597203,-6.3978356e-05,1,0.685,0.5,0.685,0
1.6379223e-06,-0.0052388458,-0.015627112,-6.0855197e-05,1,0.68599999,0.5,0.68599999,0
1.9108055e-06,-0.0052543494,-0.015657022,-5.7732038e-05,1,0.68699998,0.5,0.68699998,0
2.1837049e-06,-0.0052698539,-0.015686933,-5.4608693e-05,1,0.68800002,0.5,0.68800002,0
2.4565882e-06,-0.0052853574,-0.015716843,-5.1485534e-05,1,0.68900001,0.5,0.68900001,0
2.7294714e-06,-0.005300861,-0.015746752,-4.8362375e-05,1,0.69,0.5,0.69,0
3.0023546e-06,-0.0053163645,-0.015776662,-4.5239216e-05,1,0.69099998,0.5,0.69099998,0
3.2752378e-06,-0.0053318681,-0.015806571,-4.2116057e-05,1,0.69199997,0.5,0.69199997,0
3.5481373e-06,-0.0053473726,-0.015836483,-3.8992712e-05,1,0.69300002,0.5,0.69300002,0
3.044668e-06,-0.0053635539,-0.015878681,-3.7170552e-05,1,0.69400001,0.5,0.69400001,0
2.5204491e-06,-0.0053797534,-0.015921208,-3.5383163e-05,1,0.69499999,0.5,0.69499999,0
1.9962301e-06,-0.0053959529,-0.015963734,-3.3595775e-05,1,0.69599998,0.5,0.69599998,0
1.4719799e-06,-0.0054121533,-0.016006264,-3.180828e-05,1,0.69700003,0.5,0.69700003,0
9.4776095e-07,-0.0054283528,-0.01604879,-3.0020891e-05,1,0.69800001,0.5,0.69800001,0
4.2354199e-07,-0.0054445522,-0.016091317,-2.8233503e-05,1,0.699,0.5,0.699,0
-1.0067697e-07,-0.0054607517,-0.016133844,-2.6446114e-05,1,0.69999999,0.5,0.69999999,0
-6.2489592e-07,-0.0054769512,-0.016176371,-2.4658726e-05,1,0.70099998,0.5,0.70099998,0
-1.1491461e-06,-0.0054931516,-0.0162189,-2.2871231e-05,1,0.70200002,0.5,0.70200002,0
-1.6733651e-06,-0.0055093511,-0.016261427,-2.1083842e-05,1,0.70300001,0.5,0.70300001,0
-2.197584e-06,-0.0055255505,-0.016303954,-1.9296454e-05,1,0.704,0.5,0.704,0
-2.721803e-06,-0.00554175,-0.01634648,-1.7509065e-05,1,0.70499998,0.5,0.70499998,0
-3.246022e-06,-0.0055579495,-0.016389007,-1.5721677e-05,1,0.70599997,0.5,0.70599997,0
-3.7702722e-06,-0.0055741499,-0.016431536,-1.3934182e-05,1,0.70700002,0.5,0.70700002,0
-5.2349464e-06,-0.0055907409,-0.016478215,-1.4288939e-05,1,0.708,0.5,0.708,0
-6.8160011e-06,-0.0056073804,-0.016525408,-1.4908786e-05,1,0.70899999,0.5,0.70899999,0
-8.3970557e-06,-0.0056240199,-0.016572601,-1.5528632e-05,1,0.70999998,0.5,0.70999998,0
-9.9782046e-06,-0.0056406603,-0.016619797,-1.6148515e-05,1,0.71100003,0.5,0.71100003,0
-1.1559259e-05,-0.0056572998,-0.016666989,-1.6768361e-05,1,0.71200001,0.5,0.71200001,0
-1.3140314e-05,-0.0056739393,-0.016714182,-1.7388207e-05,1,0.713,0.5,0.713,0
-1.4721369e-05,-0.0056905787,-0.016761375,-1.8008053e-05,1,0.71399999,0.5,0.71399999,0
-1.6302423e-05,-0.0057072182,-0.016808568,-1.8627899e-05,1,0.71499997,0.5,0.71499997,0
-1.4385323e-05,-0.0057241493,-0.01685099,-2.221733e-05,1,0.71600002,0.5,0.71600002,0
-9.7109661e-06,-0.0057413084,-0.016889648,-2.814719e-05,1,0.71700001,0.5,0.71700001,0
-5.0366087e-06,-0.0057584675,-0.016928305,-3.407705e-05,1,0.71799999,0.5,0.71799999,0
-3.6225126e-07,-0.0057756266,-0.016966963,-4.000691e-05,1,0.71899998,0.5,0.71899998,0
4.3123848e-06,-0.0057927867,-0.017005623,-4.5937123e-05,1,0.72000003,0.5,0.72000003,0
8.9867422e-06,-0.0058099458,-0.01704428,-5.1866983e-05,1,0.72100002,0.5,0.72100002,0
1.36611e-05,-0.0058271049,-0.017082938,-5.7796842e-05,1,0.722,0.5,0.722,0
1.8335457e-05,-0.005844264,-0.017121595,-6.3726702e-05,1,0.72299999,0.5,0.72299999,0
2.3009814e-05,-0.0058614232,-0.017160253,-6.9656562e-05,1,0.72399998,0.5,0.72399998,0
2.768445e-05,-0.0058785833,-0.017198912,-7.5586775e-05,1,0.72500002,0.5,0.72500002,0
3.2358808e-05,-0.0058957424,-0.01723757,-8.1516635e-05,1,0.72600001,0.5,0.72600001,0
3.7033165e-05,-0.0059129015,-0.017276228,-8.7446495e-05,1,0.727,0.5,0.727,0
4.1707523e-05,-0.0059300606,-0.017314885,-9.3376355e-05,1,0.72799999,0.5,0.72799999,0
4.638188e-05,-0.0059472197,-0.017353543,-9.9306214e-05,1,0.72899997,0.5,0.72899997,0
5.1056516e-05,-0.0059643799,-0.017392202,-0.00010523643,1,0.73000002,0.5,0.73000002,0
5.5730874e-05,-0.005981539,-0.01743086,-0.00011116629,1,0.73100001,0.5,0.73100001,0
6.0405231e-05,-0.0059986981,-0.017469517,-0.00011709615,1,0.73199999,0.5,0.73199999,0
6.5079588e-05,-0.0060158572,-0.017508175,-0.00012302601,1,0.73299998,0.5,0.73299998,0
6.8784753e-05,-0.0060331938,-0.017547165,-0.000127393,1,0.73400003,0.5,0.73400003,0
6.9378981e-05,-0.0060510957,-0.01758721,-0.00012674387,1,0.73500001,0.5,0.73500001,0
6.9973208e-05,-0.0060689977,-0.017627256,-0.00012609474,1,0.736,0.5,0.736,0
7.0567436e-05,-0.0060868996,-0.017667302,-0.00012544561,1,0.73699999,0.5,0.73699999,0
7.1161663e-05,-0.0061048015,-0.017707347,-0.00012479648,1,0.73799998,0.5,0.73799998,0
7.1755926e-05,-0.0061227045,-0.017747396,-0.00012414731,1,0.73900002,0.5,0.73900002,0
7.2350154e-05,-0.0061406065,-0.017787441,-0.00012349818,1,0.74000001,0.5,0.74000001,0
7.2944381e-05,-0.0061585084,-0.017827487,-0.00012284905,1,0.741,0.5,0.741,0
6.6671197e-05,-0.0061764551,-0.017869158,-0.0001222466,1,0.74199998,0.5,0.74199998,0
4.3328112e-05,-0.0061945131,-0.017914869,-0.00012176017,1,0.74299997,0.5,0.74299997,0
1.9983636e-05,-0.0062125722,-0.017960584,-0.00012127372,1,0.74400002,0.5,0.74400002,0
-3.3594484e-06,-0.0062306302,-0.018006295,-0.00012078729,1,0.745,0.5,0.745,0
-2.6702533e-05,-0.0062486882,-0.018052006,-0.00012030086,1,0.74599999,0.5,0.74599999,0
-5.0045618e-05,-0.0062667462,-0.018097718,-0.00011981443,1,0.74699998,0.5,0.74699998,0
-7.3390094e-05,-0.0062848052,-0.018143432,-0.00011932798,1,0.74800003,0.5,0.74800003,0
-9.6733178e-05,-0.0063028632,-0.018189143,-0.00011884155,1,0.74900001,0.5,0.74900001,0
-0.00012007626,-0.0063209212,-0.018234854,-0.00011835512,1,0.75,0.5,0.75,0
-0.00014341935,-0.0063389792,-0.018280566,-0.00011786869,1,0.75099999,0.5,0.75099999,0
-0.00016676243,-0.0063570372,-0.018326277,-0.00011738226,1,0.75199997,0.5,0.75199997,0
-0.00019010691,-0.0063750963,-0.018371991,-0.00011689581,1,0.75300002,0.5,0.75300002,0
-0.00021344999,-0.0063931543,-0.018417703,-0.00011640938,1,0.75400001,0.5,0.75400001,0
-0.00023679308,-0.0064112123,-0.018463414,-0.00011592295,1,0.755,0.5,0.755,0
-0.00026013616,-0.0064292703,-0.018509125,-0.00011543652,1,0.75599998,0.5,0.75599998,0
-0.00028348064,-0.0064473294,-0.018554839,-0.00011495007,1,0.75700003,0.5,0.75700003,0
-0.00030682372,-0.0064653874,-0.018600551,-0.00011446364,1,0.75800002,0.5,0.75800002,0
-0.00033016681,-0.0064834454,-0.018646262,-0.00011397721,1,0.759,0.5,0.759,0
-0.00027158082,-0.0065024238,-0.018695391,-0.00011399427,1,0.75999999,0.5,0.75999999,0
-0.00017843923,-0.0065217905,-0.01874596,-0.00011422369,1,0.76099998,0.5,0.76099998,0
-8.529209e-05,-0.0065411583,-0.018796533,-0.00011445312,1,0.76200002,0.5,0.76200002,0
7.8494993e-06,-0.006560525,-0.018847102,-0.00011468253,1,0.76300001,0.5,0.76300001,0
0.00010099109,-0.0065798917,-0.018897672,-0.00011491195,1,0.764,0.5,0.764,0
0.00019413268,-0.0065992584,-0.018948242,-0.00011514137,1,0.76499999,0.5,0.76499999,0
0.00028727427,-0.006618625,-0.018998811,-0.00011537079,1,0.76599997,0.5,0.76599997,0
0.00038042141,-0.0066379929,-0.019049384,-0.00011560022,1,0.76700002,0.5,0.76700002,0
0.000473563,-0.0066573596,-0.019099954,-0.00011582963,1,0.76800001,0.5,0.76800001,0
0.00056670459,-0.0066767262,-0.019150523,-0.00011605905,1,0.76899999,0.5,0.76899999,0
0.00065984618,-0.0066960929,-0.019201093,-0.00011628847,1,0.76999998,0.5,0.76999998,0
0.00075299332,-0.0067154607,-0.019251666,-0.0001165179,1,0.77100003,0.5,0.77100003,0
0.00084613491,-0.0067348274,-0.019302235,-0.00011674731,1,0.77200001,0.5,0.77200001,0
0.0009392765,-0.0067541941,-0.019352805,-0.00011697673,1,0.773,0.5,0.773,0
0.0010324181,-0.0067735608,-0.019403374,-0.00011720615,1,0.77399999,0.5,0.77399999,0
0.0011255597,-0.0067929275,-0.019453944,-0.00011743556,1,0.77499998,0.5,0.77499998,0
0.0012187068,-0.0068122953,-0.019504517,-0.000117665,1,0.77600002,0.5,0.77600002,0
0.0013118484,-0.006831662,-0.019555086,-0.00011789441,1,0.77700001,0.5,0.77700001,0
0.00140499,-0.0068510286,-0.019605656,-0.00011812383,1,0.778,0.5,0.778,0
0.0014981316,-0.0068703953,-0.019656226,-0.00011835325,1,0.77899998,0.5,0.77899998,0
0.0015912732,-0.006889762,-0.019706795,-0.00011858266,1,0.77999997,0.5,0.77999997,0
0.0016844203,-0.0069091298,-0.019757368,-0.00011881209,1,0.78100002,0.5,0.78100002,0
0.0017775619,-0.0069284965,-0.019807938,-0.00011904151,1,0.78200001,0.5,0.78200001,0
0.001858489,-0.0069477486,-0.019856234,-0.00012358241,1,0.78299999,0.5,0.78299999,0
