"omega","psi","vx","vy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.40249806,-0.042611589,-0.16852206,0.15149468,1,0.30899999,0.30899999,0.5,0
-0.41665793,-0.042765368,-0.16905788,0.15081658,1,0.31,0.31,0.5,0
-0.43081738,-0.042919142,-0.16959369,0.1501385,1,0.31099999,0.31099999,0.5,0
-0.44394444,-0.043079337,-0.17013646,0.1495075,1,0.31200001,0.31200001,0.5,0
-0.45651194,-0.043243,-0.17068298,0.14890202,1,0.31299999,0.31299999,0.5,0
-0.46907982,-0.043406668,-0.17122952,0.14829651,1,0.31400001,0.31400001,0.5,0
-0.46697302,-0.043558654,-0.17183796,0.14759288,1,0.315,0.315,0.5,0
-0.46029663,-0.043707009,-0.1724657,0.14685866,1,0.31600001,0.31600001,0.5,0
-0.44964981,-0.043851524,-0.17303784,0.14621665,1,0.317,0.317,0.5,0
-0.43630557,-0.043993434,-0.17357222,0.14563726,1,0.31799999,0.31799999,0.5,0
-0.42296094,-0.044135349,-0.17410661,0.14505785,1,0.31900001,0.31900001,0.5,0
-0.40961671,-0.044277259,-0.17464099,0.14447846,1,0.31999999,0.31999999,0.5,0
-0.39627208,-0.044419174,-0.17517539,0.14389905,1,0.32100001,0.32100001,0.5,0
-0.38292784,-0.044561084,-0.17570977,0.14331966,1,0.322,0.322,0.5,0
-0.36958321,-0.044702999,-0.17624416,0.14274025,1,0.32300001,0.32300001,0.5,0
-0.35623898,-0.044844909,-0.17677854,0.14216086,1,0.324,0.324,0.5,0
-0.34289474,-0.044986819,-0.17731292,0.14158147,1,0.32499999,0.32499999,0.5,0
-0.32955011,-0.045128734,-0.17784732,0.14100206,1,0.32600001,0.32600001,0.5,0
-0.31620588,-0.045270644,-0.1783817,0.14042267,1,0.32699999,0.32699999,0.5,0
-0.30286124,-0.045412559,-0.1789161,0.13984326,1,0.32800001,0.32800001,0.5,0
-0.28951701,-0.045554469,-0.17945048,0.13926387,1,0.329,0.329,0.5,0
-0.27617238,-0.045696383,-0.17998487,0.13868446,1,0.33000001,0.33000001,0.5,0
-0.26282814,-0.045838294,-0.18051925,0.13810507,1,0.331,0.331,0.5,0
-0.24948391,-0.045980204,-0.18105363,0.13752568,1,0.33199999,0.33199999,0.5,0
-0.23613928,-0.046122119,-0.18158803,0.13694627,1,0.333,0.333,0.5,0
-0.22279504,-0.046264029,-0.18212241,0.13636688,1,0.33399999,0.33399999,0.5,0
-0.20945041,-0.046405944,-0.18265681,0.13578747,1,0.33500001,0.33500001,0.5,0
-0.19862147,-0.046546003,-0.18318417,0.13519942,1,0.336,0.336,0.5,0
-0.20456533,-0.046673723,-0.18366473,0.13455357,1,0.33700001,0.33700001,0.5,0
-0.21050902,-0.04680144,-0.18414528,0.13390774,1,0.338,0.338,0.5,0
-0.2164527,-0.046929156,-0.18462583,0.1332619,1,0.33899999,0.33899999,0.5,0
-0.22239657,-0.047056877,-0.18510639,0.13261605,1,0.34,0.34,0.5,0
-0.22834025,-0.047184593,-0.18558694,0.13197022,1,0.34099999,0.34099999,0.5,0
-0.23428412,-0.047312314,-0.1860675,0.13132437,1,0.34200001,0.34200001,0.5,0
-0.2402278,-0.04744003,-0.18654805,0.13067854,1,0.34299999,0.34299999,0.5,0
-0.24617166,-0.047567751,-0.18702861,0.13003269,1,0.34400001,0.34400001,0.5,0
-0.25211535,-0.047695467,-0.18750916,0.12938686,1,0.345,0.345,0.5,0
-0.25805904,-0.047823184,-0.18798971,0.12874103,1,0.34599999,0.34599999,0.5,0
-0.2640029,-0.047950904,-0.18847027,0.12809518,1,0.347,0.347,0.5,0
-0.26994659,-0.048078621,-0.18895082,0.12744934,1,0.34799999,0.34799999,0.5,0
-0.27589045,-0.048206341,-0.18943138,0.12680349,1,0.34900001,0.34900001,0.5,0
-0.28183413,-0.048334058,-0.18991193,0.12615766,1,0.34999999,0.34999999,0.5,0
-0.287778,-0.048461778,-0.19039249,0.12551181,1,0.35100001,0.35100001,0.5,0
-0.29372168,-0.048589495,-0.19087304,0.12486598,1,0.352,0.352,0.5,0
-0.29966537,-0.048717211,-0.19135359,0.12422015,1,0.35299999,0.35299999,0.5,0
-0.30560923,-0.048844932,-0.19183415,0.1235743,1,0.354,0.354,0.5,0
-0.31155292,-0.048972648,-0.1923147,0.12292847,1,0.35499999,0.35499999,0.5,0
-0.31749678,-0.049100369,-0.19279526,0.12228262,1,0.35600001,0.35600001,0.5,0
-0.32344047,-0.049228085,-0.19327581,0.12163678,1,0.35699999,0.35699999,0.5,0
-0.32415673,-0.04935322,-0.1937157,0.12101949,1,0.35800001,0.35800001,0.5,0
-0.32990763,-0.049466469,-0.19406653,0.12034432,1,0.359,0.359,0.5,0
-0.33461046,-0.049577057,-0.19430565,0.11957677,1,0.36000001,0.36000001,0.5,0
-0.33655441,-0.049690278,-0.19451016,0.11877864,1,0.361,0.361,0.5,0
-0.33849836,-0.049803499,-0.19471466,0.11798051,1,0.36199999,0.36199999,0.5,0
-0.34044236,-0.049916723,-0.19491918,0.11718236,1,0.36300001,0.36300001,0.5,0
-0.34238631,-0.050029944,-0.19512368,0.11638423,1,0.36399999,0.36399999,0.5,0
-0.34433032,-0.050143168,-0.19532819,0.11558608,1,0.36500001,0.36500001,0.5,0
-0.34627426,-0.050256389,-0.1955327,0.11478796,1,0.366,0.366,0.5,0
-0.34821827,-0.050369614,-0.19573721,0.11398981,1,0.36700001,0.36700001,0.5,0
-0.35016221,-0.050482835,-0.19594172,0.11319168,1,0.368,0.368,0.5,0
-0.35210616,-0.050596056,-0.19614622,0.11239355,1,0.36899999,0.36899999,0.5,0
-0.35405017,-0.05070928,-0.19635073,0.1115954,1,0.37,0.37,0.5,0
-0.35599411,-0.050822501,-0.19655524,0.11079727,1,0.37099999,0.37099999,0.5,0
-0.35793812,-0.050935726,-0.19675975,0.10999912,1,0.37200001,0.37200001,0.5,0
-0.35988207,-0.051048947,-0.19696426,0.109201,1,0.373,0.373,0.5,0
-0.36182607,-0.051162171,-0.19716877,0.10840285,1,0.37400001,0.37400001,0.5,0
-0.36377002,-0.051275392,-0.19737328,0.10760472,1,0.375,0.375,0.5,0
-0.36571396,-0.051388613,-0.19757778,0.10680659,1,0.37599999,0.37599999,0.5,0
-0.36765797,-0.051501837,-0.19778229,0.10600844,1,0.377,0.377,0.5,0
-0.36960192,-0.051615058,-0.1979868,0.10521031,1,0.37799999,0.37799999,0.5,0
-0.37154592,-0.051728283,-0.19819131,0.10441216,1,0.37900001,0.37900001,0.5,0
-0.37348987,-0.051841504,-0.19839582,0.10361404,1,0.38,0.38,0.5,0
-0.37543387,-0.051954728,-0.19860033,0.10281589,1,0.38100001,0.38100001,0.5,0
-0.37716373,-0.052062277,-0.19883662,0.10206077,1,0.382,0.382,0.5,0
-0.37830132,-0.052154137,-0.19916085,0.10142464,1,0.38299999,0.38299999,0.5,0
-0.37943895,-0.052245998,-0.19948508,0.1007885,1,0.384,0.384,0.5,0
-0.38057655,-0.052337857,-0.1998093,0.10015237,1,0.38499999,0.38499999,0.5,0
-0.38171418,-0.052429719,-0.20013354,0.09951622,1,0.38600001,0.38600001,0.5,0
-0.38285178,-0.052521578,-0.20045776,0.098880092,1,0.38699999,0.38699999,0.5,0
-0.38398941,-0.05261344,-0.20078199,0.098243945,1,0.38800001,0.38800001,0.5,0
-0.385127,-0.052705299,-0.20110622,0.097607817,1,0.389,0.389,0.5,0
-0.3862646,-0.052797158,-0.20143044,0.096971688,1,0.38999999,0.38999999,0.5,0
-0.38740223,-0.05288902,-0.20175467,0.096335541,1,0.391,0.391,0.5,0
-0.38853983,-0.052980879,-0.2020789,0.095699413,1,0.39199999,0.39199999,0.5,0
-0.38967746,-0.053072741,-0.20240313,0.095063266,1,0.39300001,0.39300001,0.5,0
-0.39081505,-0.0531646,-0.20272736,0.094427138,1,0.39399999,0.39399999,0.5,0
-0.39195268,-0.053256462,-0.20305159,0.09379099,1,0.39500001,0.39500001,0.5,0
-0.39309028,-0.053348321,-0.20337581,0.093154862,1,0.396,0.396,0.5,0
-0.39422791,-0.053440183,-0.20370005,0.092518715,1,0.39700001,0.39700001,0.5,0
-0.39536551,-0.053532042,-0.20402427,0.091882587,1,0.398,0.398,0.5,0
-0.3965031,-0.053623901,-0.20434849,0.091246459,1,0.39899999,0.39899999,0.5,0
-0.39764073,-0.053715763,-0.20467273,0.090610311,1,0.40000001,0.40000001,0.5,0
-0.39877833,-0.053807622,-0.20499695,0.089974183,1,0.40099999,0.40099999,0.5,0
-0.39991596,-0.053899484,-0.20532118,0.089338036,1,0.40200001,0.40200001,0.5,0
-0.40105356,-0.053991343,-0.20564541,0.088701908,1,0.403,0.403,0.5,0
-0.40219119,-0.054083205,-0.20596964,0.088065761,1,0.40400001,0.40400001,0.5,0
-0.40332878,-0.054175064,-0.20629387,0.087429632,1,0.405,0.405,0.5,0
-0.40449056,-0.054267185,-0.20661349,0.086790528,1,0.40599999,0.40599999,0.5,0
-0.40619855,-0.054365226,-0.20682932,0.086084186,1,0.40700001,0.40700001,0.5,0
-0.40790649,-0.054463265,-0.20704515,0.085377866,1,0.40799999,0.40799999,0.5,0
-0.41047502,-0.054549291,-0.20722688,0.084668201,1,0.40900001,0.40900001,0.5,0
-0.41339282,-0.05463079,-0.20739419,0.083956656,1,0.41,0.41,0.5,0
-0.4174258,-0.054708248,-0.20749865,0.083222717,1,0.41100001,0.41100001,0.5,0
-0.42145867,-0.054785704,-0.20760311,0.082488801,1,0.412,0.412,0.5,0
-0.42549153,-0.05486316,-0.20770757,0.081754885,1,0.41299999,0.41299999,0.5,0
-0.42952451,-0.054940619,-0.20781203,0.081020946,1,0.414,0.414,0.5,0
-0.43355738,-0.055018075,-0.20791649,0.08028703,1,0.41499999,0.41499999,0.5,0
-0.43759036,-0.055095533,-0.20802095,0.079553092,1,0.41600001,0.41600001,0.5,0
-0.44162322,-0.055172989,-0.20812541,0.078819175,1,0.417,0.417,0.5,0
-0.44565621,-0.055250447,-0.20822987,0.078085237,1,0.41800001,0.41800001,0.5,0
-0.44968907,-0.055327904,-0.20833433,0.077351321,1,0.419,0.419,0.5,0
-0.45372193,-0.05540536,-0.20843879,0.076617404,1,0.41999999,0.41999999,0.5,0
-0.45775492,-0.055482818,-0.20854325,0.075883466,1,0.421,0.421,0.5,0
-0.46178778,-0.055560274,-0.20864771,0.075149549,1,0.42199999,0.42199999,0.5,0
-0.46582076,-0.055637732,-0.20875217,0.074415611,1,0.42300001,0.42300001,0.5,0
-0.46985363,-0.055715189,-0.20885663,0.073681695,1,0.42399999,0.42399999,0.5,0
-0.47388661,-0.055792647,-0.20896109,0.072947756,1,0.42500001,0.42500001,0.5,0
-0.47791947,-0.055870103,-0.20906555,0.07221384,1,0.426,0.426,0.5,0
-0.48195234,-0.055947559,-0.20917001,0.071479924,1,0.42699999,0.42699999,0.5,0
-0.48598532,-0.056025017,-0.20927447,0.070745985,1,0.428,0.428,0.5,0
-0.49001818,-0.056102474,-0.20937893,0.070012069,1,0.42899999,0.42899999,0.5,0
-0.49405117,-0.056179932,-0.20948339,0.069278131,1,0.43000001,0.43000001,0.5,0
-0.49748118,-0.056249034,-0.20963908,0.068550585,1,0.43099999,0.43099999,0.5,0
-0.500244,-0.056308891,-0.20985149,0.06783007,1,0.43200001,0.43200001,0.5,0
-0.50300674,-0.056368747,-0.21006389,0.067109576,1,0.433,0.433,0.5,0
-0.50576948,-0.056428602,-0.21027629,0.066389082,1,0.43399999,0.43399999,0.5,0
-0.5085323,-0.056488459,-0.2104887,0.065668566,1,0.435,0.435,0.5,0
-0.51129503,-0.056548315,-0.2107011,0.064948072,1,0.43599999,0.43599999,0.5,0
-0.51405785,-0.056608172,-0.2109135,0.064227557,1,0.43700001,0.43700001,0.5,0
-0.51682059,-0.056668027,-0.2111259,0.063507063,1,0.43799999,0.43799999,0.5,0
-0.51958341,-0.056727885,-0.21133831,0.062786547,1,0.43900001,0.43900001,0.5,0
-0.52234615,-0.05678774,-0.21155071,0.062066053,1,0.44,0.44,0.5,0
-0.52510897,-0.056847597,-0.21176312,0.061345538,1,0.44100001,0.44100001,0.5,0
-0.52787171,-0.056907453,-0.21197552,0.060625044,1,0.442,0.442,0.5,0
-0.53063445,-0.056967308,-0.21218792,0.05990455,1,0.44299999,0.44299999,0.5,0
-0.53339727,-0.057027166,-0.21240033,0.059184035,1,0.44400001,0.44400001,0.5,0
-0.53616001,-0.057087021,-0.21261273,0.058463541,1,0.44499999,0.44499999,0.5,0
-0.53892283,-0.057146878,-0.21282513,0.057743025,1,0.44600001,0.44600001,0.5,0
-0.54168557,-0.057206734,-0.21303753,0.057022531,1,0.447,0.447,0.5,0
-0.54444839,-0.057266591,-0.21324994,0.056302016,1,0.44800001,0.44800001,0.5,0
-0.54721112,-0.057326446,-0.21346234,0.055581522,1,0.449,0.449,0.5,0
-0.54997386,-0.057386302,-0.21367474,0.054861028,1,0.44999999,0.44999999,0.5,0
-0.55273668,-0.057446159,-0.21388715,0.054140512,1,0.45100001,0.45100001,0.5,0
-0.55549942,-0.057506014,-0.21409955,0.053420019,1,0.45199999,0.45199999,0.5,0
-0.55826224,-0.057565872,-0.21431196,0.052699503,1,0.45300001,0.45300001,0.5,0
-0.56102498,-0.057625727,-0.21452436,0.051979009,1,0.454,0.454,0.5,0
-0.56158992,-0.05768453,-0.21470349,0.05124907,1,0.45500001,0.45500001,0.5,0
-0.56740538,-0.057732747,-0.21485584,0.050480086,1,0.456,0.456,0.5,0
-0.58070766,-0.057770038,-0.21494142,0.049628813,1,0.45699999,0.45699999,0.5,0
-0.59604666,-0.057810458,-0.21494616,0.048700748,1,0.458,0.458,0.5,0
-0.61138521,-0.057850876,-0.21495089,0.047772712,1,0.45899999,0.45899999,0.5,0
-0.62672421,-0.057891296,-0.21495563,0.046844647,1,0.46000001,0.46000001,0.5,0
-0.64206276,-0.057931715,-0.21496036,0.04591661,1,0.461,0.461,0.5,0
-0.65740176,-0.057972135,-0.2149651,0.044988546,1,0.46200001,0.46200001,0.5,0
-0.67274031,-0.058012553,-0.21496983,0.044060509,1,0.463,0.463,0.5,0
-0.68807885,-0.058052972,-0.21497457,0.043132472,1,0.46399999,0.46399999,0.5,0
-0.70341785,-0.058093392,-0.21497931,0.042204407,1,0.465,0.465,0.5,0
-0.7187564,-0.05813381,-0.21498404,0.041276371,1,0.46599999,0.46599999,0.5,0
-0.7340954,-0.05817423,-0.21498878,0.040348306,1,0.46700001,0.46700001,0.5,0
-0.74943395,-0.058214649,-0.21499351,0.039420269,1,0.46799999,0.46799999,0.5,0
-0.76477295,-0.058255068,-0.21499825,0.038492205,1,0.46900001,0.46900001,0.5,0
-0.7801115,-0.058295487,-0.21500298,0.037564168,1,0.47,0.47,0.5,0
-0.79545004,-0.058335906,-0.21500772,0.036636131,1,0.47099999,0.47099999,0.5,0
-0.81078904,-0.058376325,-0.21501246,0.035708066,1,0.472,0.472,0.5,0
-0.82612759,-0.058416744,-0.21501719,0.034780029,1,0.47299999,0.47299999,0.5,0
-0.84146659,-0.058457164,-0.21502193,0.033851965,1,0.47400001,0.47400001,0.5,0
-0.85680514,-0.058497582,-0.21502666,0.032923928,1,0.47499999,0.47499999,0.5,0
-0.87214414,-0.058538002,-0.2150314,0.031995864,1,0.47600001,0.47600001,0.5,0
-0.88748269,-0.058578421,-0.21503614,0.031067827,1,0.477,0.477,0.5,0
-0.90282123,-0.058618839,-0.21504087,0.03013979,1,0.47799999,0.47799999,0.5,0
-0.91816023,-0.058659259,-0.21504561,0.029211725,1,0.479,0.479,0.5,0
-0.92764765,-0.058688943,-0.21505981,0.028178637,1,0.47999999,0.47999999,0.5,0
-0.92909155,-0.05870387,-0.21508701,0.027001098,1,0.48100001,0.48100001,0.5,0
-0.9305354,-0.058718796,-0.21511422,0.025823594,1,0.48199999,0.48199999,0.5,0
-0.9319793,-0.058733723,-0.21514143,0.024646056,1,0.48300001,0.48300001,0.5,0
-0.93342315,-0.058748649,-0.21516864,0.023468552,1,0.484,0.484,0.5,0
-0.93486704,-0.058763576,-0.21519585,0.022291013,1,0.48500001,0.48500001,0.5,0
-0.9363109,-0.058778502,-0.21522306,0.02111351,1,0.486,0.486,0.5,0
-0.93775475,-0.058793428,-0.21525026,0.019936006,1,0.48699999,0.48699999,0.5,0
-0.93919865,-0.058808355,-0.21527747,0.018758467,1,0.48800001,0.48800001,0.5,0
-0.9406425,-0.058823281,-0.21530468,0.017580964,1,0.48899999,0.48899999,0.5,0
-0.94208639,-0.058838208,-0.21533189,0.016403425,1,0.49000001,0.49000001,0.5,0
-0.94353025,-0.058853135,-0.2153591,0.015225921,1,0.491,0.491,0.5,0
-0.94497414,-0.058868061,-0.2153863,0.014048383,1,0.49200001,0.49200001,0.5,0
-0.94641799,-0.058882988,-0.21541351,0.012870879,1,0.493,0.493,0.5,0
-0.94786185,-0.058897914,-0.21544072,0.011693376,1,0.49399999,0.49399999,0.5,0
-0.94930574,-0.058912841,-0.21546793,0.010515837,1,0.495,0.495,0.5,0
-0.95074959,-0.058927767,-0.21549514,0.0093383332,1,0.49599999,0.49599999,0.5,0
-0.95219349,-0.058942694,-0.21552234,0.0081607945,1,0.49700001,0.49700001,0.5,0
-0.95363734,-0.05895762,-0.21554955,0.0069832909,1,0.498,0.498,0.5,0
-0.95508124,-0.058972547,-0.21557676,0.0058057522,1,0.49900001,0.49900001,0.5,0
-0.95652509,-0.058987473,-0.21560397,0.0046282486,1,0.5,0.5,0.5,0
-0.95388342,-0.059004046,-0.2156249,0.003459991,1,0.50099999,0.50099999,0.5,0
-0.94842556,-0.059021754,-0.21564151,0.0022981069,1,0.50199997,0.50199997,0.5,0
-0.94828579,-0.059014792,-0.21561938,0.00126976,1,0.50300002,0.50300002,0.5,0
-0.94862461,-0.059004831,-0.21559038,0.00025617936,1,0.50400001,0.50400001,0.5,0
-0.94700977,-0.058994998,-0.21553665,-0.00077572228,1,0.505,0.505,0.5,0
-0.94539492,-0.058985165,-0.21548292,-0.0018076239,1,0.50599998,0.50599998,0.5,0
-0.94377998,-0.058975332,-0.21542919,-0.0028395871,1,0.50700003,0.50700003,0.5,0
-0.94216514,-0.058965499,-0.21537547,-0.0038714887,1,0.50800002,0.50800002,0.5,0
-0.9405503,-0.058955666,-0.21532174,-0.0049033904,1,0.509,0.509,0.5,0
-0.93893545,-0.058945833,-0.21526802,-0.005935292,1,0.50999999,0.50999999,0.5,0
-0.93732061,-0.058936001,-0.21521429,-0.0069671936,1,0.51099998,0.51099998,0.5,0
-0.93570567,-0.058926167,-0.21516056,-0.0079991568,1,0.51200002,0.51200002,0.5,0
-0.93409083,-0.058916334,-0.21510683,-0.0090310584,1,0.51300001,0.51300001,0.5,0
-0.93247598,-0.058906502,-0.21505311,-0.01006296,1,0.514,0.514,0.5,0
-0.93086114,-0.058896669,-0.21499938,-0.011094862,1,0.51499999,0.51499999,0.5,0
-0.9292463,-0.058886836,-0.21494566,-0.012126763,1,0.51599997,0.51599997,0.5,0
-0.92763136,-0.058877003,-0.21489193,-0.013158727,1,0.51700002,0.51700002,0.5,0
-0.92601651,-0.05886717,-0.2148382,-0.014190628,1,0.51800001,0.51800001,0.5,0
-0.92440167,-0.058857337,-0.21478447,-0.01522253,1,0.51899999,0.51899999,0.5,0
-0.92278683,-0.058847504,-0.21473075,-0.016254431,1,0.51999998,0.51999998,0.5,0
-0.92117189,-0.058837671,-0.21467702,-0.017286395,1,0.52100003,0.52100003,0.5,0
-0.91955704,-0.058827838,-0.21462329,-0.018318296,1,0.52200001,0.52200001,0.5,0
-0.9179422,-0.058818005,-0.21456957,-0.019350198,1,0.523,0.523,0.5,0
-0.91632736,-0.058808172,-0.21451584,-0.0203821,1,0.52399999,0.52399999,0.5,0
-0.91471251,-0.05879834,-0.21446211,-0.021414001,1,0.52499998,0.52499998,0.5,0
-0.91309757,-0.058788506,-0.21440838,-0.022445964,1,0.52600002,0.52600002,0.5,0
-0.91148273,-0.058778673,-0.21435466,-0.023477866,1,0.52700001,0.52700001,0.5,0
-0.91156208,-0.058747509,-0.21437501,-0.024675814,1,0.528,0.528,0.5,0
-0.91215297,-0.058709905,-0.21441774,-0.025923898,1,0.52899998,0.52899998,0.5,0
-0.91274387,-0.0586723,-0.21446046,-0.027171983,1,0.52999997,0.52999997,0.5,0
-0.91333481,-0.058634693,-0.21450319,-0.028420142,1,0.53100002,0.53100002,0.5,0
-0.91392571,-0.058597088,-0.21454592,-0.029668227,1,0.53200001,0.53200001,0.5,0
-0.9145166,-0.058559483,-0.21458864,-0.030916312,1,0.53299999,0.53299999,0.5,0
-0.9151075,-0.058521878,-0.21463137,-0.032164396,1,0.53399998,0.53399998,0.5,0
-0.91569844,-0.058484271,-0.2146741,-0.033412556,1,0.53500003,0.53500003,0.5,0
-0.91628933,-0.058446666,-0.21471682,-0.03466064,1,0.53600001,0.53600001,0.5,0
-0.91688023,-0.058409062,-0.21475955,-0.035908725,1,0.537,0.537,0.5,0
-0.91747113,-0.058371457,-0.21480227,-0.03715681,1,0.53799999,0.53799999,0.5,0
-0.91806203,-0.058333852,-0.214845,-0.038404895,1,0.53899997,0.53899997,0.5,0
-0.91865296,-0.058296245,-0.21488772,-0.039653054,1,0.54000002,0.54000002,0.5,0
-0.91924386,-0.05825864,-0.21493045,-0.040901138,1,0.54100001,0.54100001,0.5,0
-0.91983476,-0.058221035,-0.21497318,-0.042149223,1,0.542,0.542,0.5,0
-0.92042566,-0.058183431,-0.2150159,-0.043397308,1,0.54299998,0.54299998,0.5,0
-0.92101659,-0.058145824,-0.21505863,-0.044645467,1,0.54400003,0.54400003,0.5,0
-0.92160749,-0.058108219,-0.21510135,-0.045893552,1,0.54500002,0.54500002,0.5,0
-0.92219839,-0.058070614,-0.21514408,-0.047141637,1,0.546,0.546,0.5,0
-0.92278929,-0.058033009,-0.2151868,-0.048389721,1,0.54699999,0.54699999,0.5,0
-0.90958809,-0.057991103,-0.21513564,-0.049280732,1,0.54799998,0.54799998,0.5,0
-0.89592035,-0.057949049,-0.21508131,-0.050159737,1,0.54900002,0.54900002,0.5,0
-0.88225343,-0.057906997,-0.21502697,-0.05103869,1,0.55000001,0.55000001,0.5,0
-0.87929222,-0.057855323,-0.21487505,-0.05191628,1,0.551,0.551,0.5,0
-0.89029121,-0.057791101,-0.21459588,-0.052792091,1,0.55199999,0.55199999,0.5,0
-0.9012902,-0.057726878,-0.2143167,-0.053667902,1,0.55299997,0.55299997,0.5,0
-0.91228984,-0.057662652,-0.21403751,-0.054543766,1,0.55400002,0.55400002,0.5,0
-0.92328883,-0.05759843,-0.21375833,-0.055419577,1,0.55500001,0.55500001,0.5,0
-0.93428782,-0.057534208,-0.21347915,-0.056295388,1,0.55599999,0.55599999,0.5,0
-0.93485892,-0.057471512,-0.21320278,-0.057144355,1,0.55699998,0.55699998,0.5,0
-0.92707059,-0.057410036,-0.21292863,-0.057971853,1,0.55800003,0.55800003,0.5,0
-0.91928273,-0.057348563,-0.21265449,-0.058799301,1,0.55900002,0.55900002,0.5,0
-0.91149486,-0.057287091,-0.21238036,-0.05962675,1,0.56,0.56,0.5,0
-0.903707,-0.057225619,-0.21210623,-0.060454198,1,0.56099999,0.56099999,0.5,0
-0.89591914,-0.057164147,-0.21183209,-0.061281646,1,0.56199998,0.56199998,0.5,0
-0.88813081,-0.057102671,-0.21155794,-0.062109144,1,0.56300002,0.56300002,0.5,0
-0.88034294,-0.057041198,-0.21128381,-0.062936593,1,0.56400001,0.56400001,0.5,0
-0.87255508,-0.056979726,-0.21100967,-0.063764041,1,0.565,0.565,0.5,0
-0.86476722,-0.056918254,-0.21073554,-0.064591489,1,0.56599998,0.56599998,0.5,0
-0.85697935,-0.056856781,-0.21046141,-0.065418938,1,0.56699997,0.56699997,0.5,0
-0.84919102,-0.056795305,-0.21018726,-0.066246436,1,0.56800002,0.56800002,0.5,0
-0.84140316,-0.056733833,-0.20991312,-0.067073884,1,0.56900001,0.56900001,0.5,0
-0.83361529,-0.056672361,-0.20963899,-0.067901333,1,0.56999999,0.56999999,0.5,0
-0.82582743,-0.056610888,-0.20936485,-0.068728781,1,0.57099998,0.57099998,0.5,0
-0.8180391,-0.056549413,-0.2090907,-0.069556279,1,0.57200003,0.57200003,0.5,0
-0.81025124,-0.05648794,-0.20881657,-0.070383727,1,0.57300001,0.57300001,0.5,0
-0.80246337,-0.056426468,-0.20854244,-0.071211176,1,0.574,0.574,0.5,0
-0.79467551,-0.056364996,-0.2082683,-0.072038624,1,0.57499999,0.57499999,0.5,0
-0.78688764,-0.056303523,-0.20799417,-0.072866072,1,0.57599998,0.57599998,0.5,0
-0.78046839,-0.05623561,-0.20778395,-0.073777756,1,0.57700002,0.57700002,0.5,0
-0.77631001,-0.056157071,-0.20767932,-0.074828386,1,0.57800001,0.57800001,0.5,0
-0.77215163,-0.056078533,-0.20757469,-0.075879016,1,0.579,0.579,0.5,0
-0.76799325,-0.055999994,-0.20747005,-0.076929646,1,0.57999998,0.57999998,0.5,0
-0.76383487,-0.055921456,-0.20736542,-0.077980277,1,0.58099997,0.58099997,0.5,0
-0.75967624,-0.055842912,-0.20726078,-0.079030969,1,0.58200002,0.58200002,0.5,0
-0.75551786,-0.055764374,-0.20715615,-0.080081599,1,0.583,0.583,0.5,0
-0.75232203,-0.055684196,-0.20704033,-0.081122968,1,0.58399999,0.58399999,0.5,0
-0.75723322,-0.055590211,-0.20683038,-0.082086338,1,0.58499998,0.58499998,0.5,0
-0.76214471,-0.05549622,-0.20662042,-0.083049766,1,0.58600003,0.58600003,0.5,0
-0.7670559,-0.055402235,-0.20641047,-0.084013136,1,0.58700001,0.58700001,0.5,0
-0.7719671,-0.05530825,-0.20620051,-0.084976506,1,0.588,0.588,0.5,0
-0.77687829,-0.055214265,-0.20599056,-0.085939876,1,0.58899999,0.58899999,0.5,0
-0.78178949,-0.05512028,-0.20578061,-0.086903245,1,0.58999997,0.58999997,0.5,0
-0.78670097,-0.05502629,-0.20557065,-0.087866673,1,0.59100002,0.59100002,0.5,0
-0.79161217,-0.054932305,-0.20536069,-0.088830043,1,0.59200001,0.59200001,0.5,0
-0.79652336,-0.05483832,-0.20515074,-0.089793413,1,0.59299999,0.59299999,0.5,0
-0.80143455,-0.054744335,-0.20494079,-0.090756783,1,0.59399998,0.59399998,0.5,0
-0.80634604,-0.054650344,-0.20473082,-0.09172021,1,0.59500003,0.59500003,0.5,0
-0.81125723,-0.054556359,-0.20452087,-0.09268358,1,0.59600002,0.59600002,0.5,0
-0.81616843,-0.054462374,-0.20431092,-0.09364695,1,0.597,0.597,0.5,0
-0.81290399,-0.05437155,-0.20418848,-0.09465105,1,0.59799999,0.59799999,0.5,0
-0.80388288,-0.054282951,-0.20412767,-0.095683829,1,0.59899998,0.59899998,0.5,0
-0.79486122,-0.054194347,-0.20406685,-0.09671667,1,0.60000002,0.60000002,0.5,0
-0.78584011,-0.054105749,-0.20400604,-0.097749449,1,0.60100001,0.60100001,0.5,0
-0.77681899,-0.05401715,-0.20394522,-0.098782228,1,0.602,0.602,0.5,0
-0.76779787,-0.053928552,-0.20388441,-0.099815007,1,0.60299999,0.60299999,0.5,0
-0.75877676,-0.053839953,-0.20382359,-0.10084779,1,0.60399997,0.60399997,0.5,0
-0.7497551,-0.053751349,-0.20376278,-0.10188063,1,0.60500002,0.60500002,0.5,0
-0.74073399,-0.053662751,-0.20370196,-0.10291341,1,0.60600001,0.60600001,0.5,0
-0.73171287,-0.053574152,-0.20364115,-0.10394619,1,0.60699999,0.60699999,0.5,0
-0.72200365,-0.053483663,-0.20354831,-0.10496148,1,0.60799998,0.60799998,0.5,0
-0.70647645,-0.053377187,-0.20318471,-0.10582904,1,0.60900003,0.60900003,0.5,0
